Date,Customer_ID,Historical_Sales,Customer_Trends_Score,Sales_Channel,Revenue
2019-10-10 01:00:00,4698,11552.9311,0.160017,Online,26571.7414
2019-10-10 02:00:00,4692,11553.0311,0.160019,Wholesale,25416.6683
2019-10-10 03:00:00,1769,11553.1311,0.16002,Online,26572.2014
2019-10-10 04:00:00,1019,11553.2311,0.160022,Wholesale,25417.1083
2019-10-10 05:00:00,1831,11553.3311,0.160023,Wholesale,25417.3283
2019-10-10 06:00:00,4005,11553.4311,0.160025,Online,26572.8915
2019-10-10 07:00:00,2503,11553.5311,0.160026,Retail,28883.8277
2019-10-10 08:00:00,3967,11553.6311,0.160028,Wholesale,25417.9884
2019-10-10 09:00:00,1691,11553.7311,0.160029,Retail,28884.3277
2019-10-10 10:00:00,2763,11553.8311,0.160031,Wholesale,25418.4284
2019-10-10 11:00:00,2316,11553.9311,0.160032,Wholesale,25418.6484
2019-10-10 12:00:00,2655,11554.0311,0.160034,Retail,28885.0777
2019-10-10 13:00:00,3602,11554.1311,0.160035,Online,26574.5015
2019-10-10 14:00:00,2774,11554.2311,0.160037,Wholesale,25419.3084
2019-10-10 15:00:00,3369,11554.3311,0.160038,Retail,28885.8277
2019-10-10 16:00:00,1198,11554.4311,0.16004,Wholesale,25419.7484
2019-10-10 17:00:00,1527,11554.5311,0.160041,Online,26575.4215
2019-10-10 18:00:00,2201,11554.6311,0.160043,Retail,28886.5777
2019-10-10 19:00:00,4237,11554.7311,0.160045,Wholesale,25420.4084
2019-10-10 20:00:00,2827,11554.8311,0.160046,Wholesale,25420.6284
2019-10-10 21:00:00,2542,11554.9311,0.160048,Retail,28887.3277
2019-10-10 22:00:00,1395,11555.0311,0.160049,Retail,28887.5778
2019-10-10 23:00:00,4090,11555.1311,0.160051,Wholesale,25421.2884
2019-10-11 00:00:00,2627,11555.2311,0.160052,Retail,28888.0778
2019-10-11 01:00:00,2113,11555.3311,0.160054,Retail,28888.3278
2019-10-11 02:00:00,3346,11555.4311,0.160055,Wholesale,25421.9484
2019-10-11 03:00:00,4752,11555.5311,0.160057,Online,26577.7216
2019-10-11 04:00:00,4772,11555.6311,0.160058,Retail,28889.0778
2019-10-11 05:00:00,2651,11555.7311,0.16006,Retail,28889.3278
2019-10-11 06:00:00,1525,11555.8311,0.160061,Online,26578.4116
2019-10-11 07:00:00,1330,11555.9311,0.160063,Wholesale,25423.0485
2019-10-11 08:00:00,4828,11556.0311,0.160064,Retail,28890.0778
2019-10-11 09:00:00,3239,11556.1311,0.160066,Wholesale,25423.4885
2019-10-11 10:00:00,2563,11556.2311,0.160068,Wholesale,25423.7085
2019-10-11 11:00:00,3705,11556.3311,0.160069,Wholesale,25423.9285
2019-10-11 12:00:00,1570,11556.4311,0.160071,Wholesale,25424.1485
2019-10-11 13:00:00,2271,11556.5311,0.160072,Retail,28891.3278
2019-10-11 14:00:00,3870,11556.6311,0.160074,Retail,28891.5778
2019-10-11 15:00:00,3445,11556.7311,0.160075,Retail,28891.8278
2019-10-11 16:00:00,4328,11556.8311,0.160077,Online,26580.7116
2019-10-11 17:00:00,2647,11556.9311,0.160078,Retail,28892.3278
2019-10-11 18:00:00,3364,11557.0311,0.16008,Retail,28892.5779
2019-10-11 19:00:00,3317,11557.1311,0.160081,Retail,28892.8279
2019-10-11 20:00:00,2149,11557.2311,0.160083,Wholesale,25425.9085
2019-10-11 21:00:00,4049,11557.3311,0.160084,Retail,28893.3279
2019-10-11 22:00:00,2797,11557.4311,0.160086,Wholesale,25426.3485
2019-10-11 23:00:00,1609,11557.5312,0.160087,Wholesale,25426.5685
2019-10-12 00:00:00,3447,11557.6312,0.160089,Retail,28894.0779
2019-10-12 01:00:00,2869,11557.7312,0.16009,Wholesale,25427.0085
2019-10-12 02:00:00,4461,11557.8312,0.160092,Retail,28894.5779
2019-10-12 03:00:00,1466,11557.9312,0.160094,Retail,28894.8279
2019-10-12 04:00:00,1551,11558.0312,0.160095,Wholesale,25427.6686
2019-10-12 05:00:00,4775,11558.1312,0.160097,Retail,28895.3279
2019-10-12 06:00:00,2107,11558.2312,0.160098,Retail,28895.5779
2019-10-12 07:00:00,1541,11558.3312,0.1601,Retail,28895.8279
2019-10-12 08:00:00,2463,11558.4312,0.160101,Wholesale,25428.5486
2019-10-12 09:00:00,3441,11558.5312,0.160103,Online,26584.6217
2019-10-12 10:00:00,1380,11558.6312,0.160104,Retail,28896.5779
2019-10-12 11:00:00,3203,11558.7312,0.160106,Online,26585.0817
2019-10-12 12:00:00,2503,11558.8312,0.160107,Retail,28897.0779
2019-10-12 13:00:00,3457,11558.9312,0.160109,Online,26585.5417
2019-10-12 14:00:00,2558,11559.0312,0.16011,Online,26585.7717
2019-10-12 15:00:00,1838,11559.1312,0.160112,Wholesale,25430.0886
2019-10-12 16:00:00,4993,11559.2312,0.160113,Retail,28898.078
2019-10-12 17:00:00,1435,11559.3312,0.160115,Retail,28898.328
2019-10-12 18:00:00,2920,11559.4312,0.160116,Retail,28898.578
2019-10-12 19:00:00,1341,11559.5312,0.160118,Wholesale,25430.9686
2019-10-12 20:00:00,3393,11559.6312,0.16012,Wholesale,25431.1886
2019-10-12 21:00:00,3400,11559.7312,0.160121,Retail,28899.328
2019-10-12 22:00:00,3334,11559.8312,0.160123,Online,26587.6118
2019-10-12 23:00:00,1144,11559.9312,0.160124,Retail,28899.828
2019-10-13 00:00:00,3636,11560.0312,0.160126,Online,26588.0718
2019-10-13 01:00:00,2967,11560.1312,0.160127,Online,26588.3018
2019-10-13 02:00:00,2568,11560.2312,0.160129,Online,26588.5318
2019-10-13 03:00:00,1920,11560.3312,0.16013,Online,26588.7618
2019-10-13 04:00:00,2152,11560.4312,0.160132,Retail,28901.078
2019-10-13 05:00:00,3069,11560.5312,0.160133,Wholesale,25433.1687
2019-10-13 06:00:00,2245,11560.6312,0.160135,Retail,28901.578
2019-10-13 07:00:00,1333,11560.7312,0.160136,Retail,28901.828
2019-10-13 08:00:00,1006,11560.8312,0.160138,Retail,28902.078
2019-10-13 09:00:00,4593,11560.9312,0.160139,Online,26590.1418
2019-10-13 10:00:00,2730,11561.0312,0.160141,Online,26590.3718
2019-10-13 11:00:00,1924,11561.1312,0.160143,Wholesale,25434.4887
2019-10-13 12:00:00,3574,11561.2312,0.160144,Wholesale,25434.7087
2019-10-13 13:00:00,2490,11561.3312,0.160146,Retail,28903.3281
2019-10-13 14:00:00,1048,11561.4312,0.160147,Wholesale,25435.1487
2019-10-13 15:00:00,1595,11561.5312,0.160149,Online,26591.5218
2019-10-13 16:00:00,2531,11561.6312,0.16015,Wholesale,25435.5887
2019-10-13 17:00:00,2616,11561.7312,0.160152,Online,26591.9818
2019-10-13 18:00:00,3412,11561.8312,0.160153,Retail,28904.5781
2019-10-13 19:00:00,2126,11561.9312,0.160155,Online,26592.4418
2019-10-13 20:00:00,1509,11562.0312,0.160156,Wholesale,25436.4687
2019-10-13 21:00:00,1222,11562.1312,0.160158,Online,26592.9019
2019-10-13 22:00:00,2752,11562.2312,0.160159,Online,26593.1319
2019-10-13 23:00:00,1981,11562.3312,0.160161,Retail,28905.8281
2019-10-14 00:00:00,3016,11562.4312,0.160162,Retail,28906.0781
2019-10-14 01:00:00,1769,11562.5313,0.160164,Retail,28906.3281
2019-10-14 02:00:00,3238,11562.6313,0.160165,Retail,28906.5781
2019-10-14 03:00:00,2667,11562.7313,0.160167,Retail,28906.8281
2019-10-14 04:00:00,3811,11562.8313,0.160169,Wholesale,25438.2288
2019-10-14 05:00:00,3159,11562.9313,0.16017,Wholesale,25438.4488
2019-10-14 06:00:00,1083,11563.0313,0.160172,Wholesale,25438.6688
2019-10-14 07:00:00,2704,11563.1313,0.160173,Retail,28907.8282
2019-10-14 08:00:00,2685,11563.2313,0.160175,Retail,28908.0782
2019-10-14 09:00:00,1430,11563.3313,0.160176,Wholesale,25439.3288
2019-10-14 10:00:00,1758,11563.4313,0.160178,Retail,28908.5782
2019-10-14 11:00:00,3271,11563.5313,0.160179,Wholesale,25439.7688
2019-10-14 12:00:00,3091,11563.6313,0.160181,Wholesale,25439.9888
2019-10-14 13:00:00,3437,11563.7313,0.160182,Retail,28909.3282
2019-10-14 14:00:00,2358,11563.8313,0.160184,Retail,28909.5782
2019-10-14 15:00:00,2821,11563.9313,0.160185,Online,26597.0419
2019-10-14 16:00:00,3034,11564.0313,0.160187,Retail,28910.0782
2019-10-14 17:00:00,3499,11564.1313,0.160188,Wholesale,25441.0888
2019-10-14 18:00:00,4241,11564.2313,0.16019,Retail,28910.5782
2019-10-14 19:00:00,1723,11564.3313,0.160192,Wholesale,25441.5288
2019-10-14 20:00:00,4003,11564.4313,0.160193,Wholesale,25441.7488
2019-10-14 21:00:00,3059,11564.5313,0.160195,Wholesale,25441.9688
2019-10-14 22:00:00,2844,11564.6313,0.160196,Wholesale,25442.1888
2019-10-14 23:00:00,4868,11564.7313,0.160198,Online,26598.882
2019-10-15 00:00:00,4634,11564.8313,0.160199,Retail,28912.0782
2019-10-15 01:00:00,2793,11564.9313,0.160201,Wholesale,25442.8489
2019-10-15 02:00:00,4668,11565.0313,0.160202,Online,26599.572
2019-10-15 03:00:00,4048,11565.1313,0.160204,Wholesale,25443.2889
2019-10-15 04:00:00,3466,11565.2313,0.160205,Retail,28913.0783
2019-10-15 05:00:00,4559,11565.3313,0.160207,Wholesale,25443.7289
2019-10-15 06:00:00,3307,11565.4313,0.160208,Wholesale,25443.9489
2019-10-15 07:00:00,1153,11565.5313,0.16021,Retail,28913.8283
2019-10-15 08:00:00,1376,11565.6313,0.160211,Wholesale,25444.3889
2019-10-15 09:00:00,3510,11565.7313,0.160213,Wholesale,25444.6089
2019-10-15 10:00:00,1475,11565.8313,0.160214,Retail,28914.5783
2019-10-15 11:00:00,4128,11565.9313,0.160216,Online,26601.642
2019-10-15 12:00:00,2407,11566.0313,0.160218,Wholesale,25445.2689
2019-10-15 13:00:00,1801,11566.1313,0.160219,Online,26602.102
2019-10-15 14:00:00,2140,11566.2313,0.160221,Wholesale,25445.7089
2019-10-15 15:00:00,4484,11566.3313,0.160222,Retail,28915.8283
2019-10-15 16:00:00,4117,11566.4313,0.160224,Retail,28916.0783
2019-10-15 17:00:00,1939,11566.5313,0.160225,Retail,28916.3283
2019-10-15 18:00:00,3735,11566.6313,0.160227,Wholesale,25446.5889
2019-10-15 19:00:00,4771,11566.7313,0.160228,Wholesale,25446.8089
2019-10-15 20:00:00,4765,11566.8313,0.16023,Wholesale,25447.0289
2019-10-15 21:00:00,1616,11566.9313,0.160231,Retail,28917.3283
2019-10-15 22:00:00,2702,11567.0313,0.160233,Wholesale,25447.4689
2019-10-15 23:00:00,2525,11567.1313,0.160234,Retail,28917.8284
2019-10-16 00:00:00,3530,11567.2313,0.160236,Retail,28918.0784
2019-10-16 01:00:00,2533,11567.3313,0.160237,Online,26604.8621
2019-10-16 02:00:00,1921,11567.4313,0.160239,Wholesale,25448.349
2019-10-16 03:00:00,3389,11567.5314,0.16024,Online,26605.3221
2019-10-16 04:00:00,4480,11567.6314,0.160242,Wholesale,25448.789
2019-10-16 05:00:00,3691,11567.7314,0.160244,Retail,28919.3284
2019-10-16 06:00:00,2943,11567.8314,0.160245,Retail,28919.5784
2019-10-16 07:00:00,1389,11567.9314,0.160247,Retail,28919.8284
2019-10-16 08:00:00,4298,11568.0314,0.160248,Online,26606.4721
2019-10-16 09:00:00,2259,11568.1314,0.16025,Retail,28920.3284
2019-10-16 10:00:00,2600,11568.2314,0.160251,Retail,28920.5784
2019-10-16 11:00:00,4597,11568.3314,0.160253,Retail,28920.8284
2019-10-16 12:00:00,4872,11568.4314,0.160254,Retail,28921.0784
2019-10-16 13:00:00,1940,11568.5314,0.160256,Wholesale,25450.769
2019-10-16 14:00:00,1469,11568.6314,0.160257,Retail,28921.5784
2019-10-16 15:00:00,2619,11568.7314,0.160259,Wholesale,25451.209
2019-10-16 16:00:00,4265,11568.8314,0.16026,Retail,28922.0784
2019-10-16 17:00:00,4385,11568.9314,0.160262,Retail,28922.3284
2019-10-16 18:00:00,3276,11569.0314,0.160263,Retail,28922.5785
2019-10-16 19:00:00,4265,11569.1314,0.160265,Retail,28922.8285
2019-10-16 20:00:00,3034,11569.2314,0.160267,Online,26609.2322
2019-10-16 21:00:00,4363,11569.3314,0.160268,Wholesale,25452.5291
2019-10-16 22:00:00,3413,11569.4314,0.16027,Wholesale,25452.7491
2019-10-16 23:00:00,3923,11569.5314,0.160271,Wholesale,25452.9691
2019-10-17 00:00:00,3416,11569.6314,0.160273,Wholesale,25453.1891
2019-10-17 01:00:00,3612,11569.7314,0.160274,Wholesale,25453.4091
2019-10-17 02:00:00,2069,11569.8314,0.160276,Retail,28924.5785
2019-10-17 03:00:00,4808,11569.9314,0.160277,Retail,28924.8285
2019-10-17 04:00:00,3567,11570.0314,0.160279,Retail,28925.0785
2019-10-17 05:00:00,2223,11570.1314,0.16028,Online,26611.3022
2019-10-17 06:00:00,4214,11570.2314,0.160282,Retail,28925.5785
2019-10-17 07:00:00,2374,11570.3314,0.160283,Online,26611.7622
2019-10-17 08:00:00,4258,11570.4314,0.160285,Wholesale,25454.9491
2019-10-17 09:00:00,4975,11570.5314,0.160286,Wholesale,25455.1691
2019-10-17 10:00:00,4057,11570.6314,0.160288,Wholesale,25455.3891
2019-10-17 11:00:00,3835,11570.7314,0.160289,Wholesale,25455.6091
2019-10-17 12:00:00,3891,11570.8314,0.160291,Wholesale,25455.8291
2019-10-17 13:00:00,3302,11570.9314,0.160293,Retail,28927.3285
2019-10-17 14:00:00,2754,11571.0314,0.160294,Online,26613.3723
2019-10-17 15:00:00,2736,11571.1314,0.160296,Wholesale,25456.4891
2019-10-17 16:00:00,2090,11571.2314,0.160297,Retail,28928.0786
2019-10-17 17:00:00,3769,11571.3314,0.160299,Online,26614.0623
2019-10-17 18:00:00,1916,11571.4314,0.1603,Retail,28928.5786
2019-10-17 19:00:00,1063,11571.5314,0.160302,Retail,28928.8286
2019-10-17 20:00:00,4649,11571.6314,0.160303,Online,26614.7523
2019-10-17 21:00:00,2572,11571.7314,0.160305,Online,26614.9823
2019-10-17 22:00:00,2590,11571.8314,0.160306,Retail,28929.5786
2019-10-17 23:00:00,2406,11571.9314,0.160308,Online,26615.4423
2019-10-18 00:00:00,3457,11572.0314,0.160309,Online,26615.6723
2019-10-18 01:00:00,1516,11572.1314,0.160311,Online,26615.9023
2019-10-18 02:00:00,4856,11572.2314,0.160312,Retail,28930.5786
2019-10-18 03:00:00,1583,11572.3314,0.160314,Online,26616.3623
2019-10-18 04:00:00,1744,11572.4314,0.160316,Retail,28931.0786
2019-10-18 05:00:00,4811,11572.5315,0.160317,Retail,28931.3286
2019-10-18 06:00:00,4722,11572.6315,0.160319,Retail,28931.5786
2019-10-18 07:00:00,4092,11572.7315,0.16032,Retail,28931.8286
2019-10-18 08:00:00,4893,11572.8315,0.160322,Retail,28932.0786
2019-10-18 09:00:00,2651,11572.9315,0.160323,Retail,28932.3286
2019-10-18 10:00:00,4279,11573.0315,0.160325,Wholesale,25460.6692
2019-10-18 11:00:00,2380,11573.1315,0.160326,Retail,28932.8287
2019-10-18 12:00:00,3691,11573.2315,0.160328,Wholesale,25461.1092
2019-10-18 13:00:00,2079,11573.3315,0.160329,Wholesale,25461.3292
2019-10-18 14:00:00,1236,11573.4315,0.160331,Wholesale,25461.5492
2019-10-18 15:00:00,2402,11573.5315,0.160332,Retail,28933.8287
2019-10-18 16:00:00,3499,11573.6315,0.160334,Online,26619.3524
2019-10-18 17:00:00,2629,11573.7315,0.160335,Retail,28934.3287
2019-10-18 18:00:00,2770,11573.8315,0.160337,Online,26619.8124
2019-10-18 19:00:00,2954,11573.9315,0.160338,Wholesale,25462.6493
2019-10-18 20:00:00,3029,11574.0315,0.16034,Retail,28935.0787
2019-10-18 21:00:00,1454,11574.1315,0.160342,Online,26620.5024
2019-10-18 22:00:00,3346,11574.2315,0.160343,Online,26620.7324
2019-10-18 23:00:00,1252,11574.3315,0.160345,Wholesale,25463.5293
2019-10-19 00:00:00,1493,11574.4315,0.160346,Online,26621.1924
2019-10-19 01:00:00,4011,11574.5315,0.160348,Retail,28936.3287
2019-10-19 02:00:00,3759,11574.6315,0.160349,Online,26621.6524
2019-10-19 03:00:00,2022,11574.7315,0.160351,Wholesale,25464.4093
2019-10-19 04:00:00,2182,11574.8315,0.160352,Online,26622.1124
2019-10-19 05:00:00,1506,11574.9315,0.160354,Retail,28937.3287
2019-10-19 06:00:00,2203,11575.0315,0.160355,Wholesale,25465.0693
2019-10-19 07:00:00,3856,11575.1315,0.160357,Online,26622.8025
2019-10-19 08:00:00,4566,11575.2315,0.160358,Wholesale,25465.5093
2019-10-19 09:00:00,2259,11575.3315,0.16036,Wholesale,25465.7293
2019-10-19 10:00:00,1430,11575.4315,0.160361,Retail,28938.5788
2019-10-19 11:00:00,4498,11575.5315,0.160363,Retail,28938.8288
2019-10-19 12:00:00,4866,11575.6315,0.160364,Retail,28939.0788
2019-10-19 13:00:00,2198,11575.7315,0.160366,Retail,28939.3288
2019-10-19 14:00:00,4668,11575.8315,0.160368,Retail,28939.5788
2019-10-19 15:00:00,3376,11575.9315,0.160369,Retail,28939.8288
2019-10-19 16:00:00,2394,11576.0315,0.160371,Retail,28940.0788
2019-10-19 17:00:00,3797,11576.1315,0.160372,Retail,28940.3288
2019-10-19 18:00:00,2893,11576.2315,0.160374,Wholesale,25467.7094
2019-10-19 19:00:00,2745,11576.3315,0.160375,Online,26625.5625
2019-10-19 20:00:00,4095,11576.4315,0.160377,Retail,28941.0788
2019-10-19 21:00:00,4715,11576.5315,0.160378,Retail,28941.3288
2019-10-19 22:00:00,3991,11576.6315,0.16038,Online,26626.2525
2019-10-19 23:00:00,2428,11576.7315,0.160381,Online,26626.4825
2019-10-20 00:00:00,2163,11576.8315,0.160383,Retail,28942.0788
2019-10-20 01:00:00,2525,11576.9315,0.160384,Retail,28942.3288
2019-10-20 02:00:00,2712,11577.0315,0.160386,Online,26627.1725
2019-10-20 03:00:00,4009,11577.1315,0.160387,Wholesale,25469.6894
2019-10-20 04:00:00,1874,11577.2315,0.160389,Wholesale,25469.9094
2019-10-20 05:00:00,2400,11577.3315,0.160391,Wholesale,25470.1294
2019-10-20 06:00:00,4985,11577.4315,0.160392,Wholesale,25470.3494
2019-10-20 07:00:00,4897,11577.5316,0.160394,Retail,28943.8289
2019-10-20 08:00:00,4803,11577.6316,0.160395,Wholesale,25470.7894
2019-10-20 09:00:00,3864,11577.7316,0.160397,Wholesale,25471.0094
2019-10-20 10:00:00,3056,11577.8316,0.160398,Retail,28944.5789
2019-10-20 11:00:00,4477,11577.9316,0.1604,Online,26629.2426
2019-10-20 12:00:00,1253,11578.0316,0.160401,Retail,28945.0789
2019-10-20 13:00:00,1738,11578.1316,0.160403,Retail,28945.3289
2019-10-20 14:00:00,2962,11578.2316,0.160404,Retail,28945.5789
2019-10-20 15:00:00,4928,11578.3316,0.160406,Wholesale,25472.3294
2019-10-20 16:00:00,4589,11578.4316,0.160407,Retail,28946.0789
2019-10-20 17:00:00,4567,11578.5316,0.160409,Online,26630.6226
2019-10-20 18:00:00,4328,11578.6316,0.16041,Retail,28946.5789
2019-10-20 19:00:00,4978,11578.7316,0.160412,Online,26631.0826
2019-10-20 20:00:00,2797,11578.8316,0.160413,Wholesale,25473.4295
2019-10-20 21:00:00,3128,11578.9316,0.160415,Wholesale,25473.6495
2019-10-20 22:00:00,2271,11579.0316,0.160417,Retail,28947.579
2019-10-20 23:00:00,2882,11579.1316,0.160418,Wholesale,25474.0895
2019-10-21 00:00:00,2045,11579.2316,0.16042,Wholesale,25474.3095
2019-10-21 01:00:00,1380,11579.3316,0.160421,Retail,28948.329
2019-10-21 02:00:00,2396,11579.4316,0.160423,Wholesale,25474.7495
2019-10-21 03:00:00,2359,11579.5316,0.160424,Wholesale,25474.9695
2019-10-21 04:00:00,2440,11579.6316,0.160426,Retail,28949.079
2019-10-21 05:00:00,3487,11579.7316,0.160427,Wholesale,25475.4095
2019-10-21 06:00:00,1409,11579.8316,0.160429,Retail,28949.579
2019-10-21 07:00:00,1563,11579.9316,0.16043,Retail,28949.829
2019-10-21 08:00:00,2703,11580.0316,0.160432,Wholesale,25476.0695
2019-10-21 09:00:00,4751,11580.1316,0.160433,Retail,28950.329
2019-10-21 10:00:00,3974,11580.2316,0.160435,Wholesale,25476.5095
2019-10-21 11:00:00,2734,11580.3316,0.160436,Wholesale,25476.7295
2019-10-21 12:00:00,4821,11580.4316,0.160438,Wholesale,25476.9495
2019-10-21 13:00:00,3394,11580.5316,0.16044,Wholesale,25477.1695
2019-10-21 14:00:00,2549,11580.6316,0.160441,Wholesale,25477.3895
2019-10-21 15:00:00,3392,11580.7316,0.160443,Wholesale,25477.6096
2019-10-21 16:00:00,1682,11580.8316,0.160444,Wholesale,25477.8296
2019-10-21 17:00:00,1647,11580.9316,0.160446,Retail,28952.329
2019-10-21 18:00:00,4770,11581.0316,0.160447,Online,26636.3727
2019-10-21 19:00:00,4077,11581.1316,0.160449,Wholesale,25478.4896
2019-10-21 20:00:00,1147,11581.2316,0.16045,Online,26636.8327
2019-10-21 21:00:00,3781,11581.3316,0.160452,Retail,28953.3291
2019-10-21 22:00:00,3689,11581.4316,0.160453,Retail,28953.5791
2019-10-21 23:00:00,3207,11581.5316,0.160455,Wholesale,25479.3696
2019-10-22 00:00:00,3893,11581.6316,0.160456,Wholesale,25479.5896
2019-10-22 01:00:00,1390,11581.7316,0.160458,Wholesale,25479.8096
2019-10-22 02:00:00,1687,11581.8316,0.160459,Retail,28954.5791
2019-10-22 03:00:00,4700,11581.9316,0.160461,Wholesale,25480.2496
2019-10-22 04:00:00,2986,11582.0316,0.160462,Retail,28955.0791
2019-10-22 05:00:00,4044,11582.1316,0.160464,Wholesale,25480.6896
2019-10-22 06:00:00,2590,11582.2316,0.160466,Wholesale,25480.9096
2019-10-22 07:00:00,3998,11582.3316,0.160467,Retail,28955.8291
2019-10-22 08:00:00,1635,11582.4316,0.160469,Retail,28956.0791
2019-10-22 09:00:00,3408,11582.5317,0.16047,Wholesale,25481.5696
2019-10-22 10:00:00,2007,11582.6317,0.160472,Online,26640.0528
2019-10-22 11:00:00,3523,11582.7317,0.160473,Retail,28956.8291
2019-10-22 12:00:00,2928,11582.8317,0.160475,Wholesale,25482.2296
2019-10-22 13:00:00,3629,11582.9317,0.160476,Retail,28957.3291
2019-10-22 14:00:00,4118,11583.0317,0.160478,Wholesale,25482.6697
2019-10-22 15:00:00,2317,11583.1317,0.160479,Online,26641.2028
2019-10-22 16:00:00,1259,11583.2317,0.160481,Wholesale,25483.1097
2019-10-22 17:00:00,4754,11583.3317,0.160482,Retail,28958.3292
2019-10-22 18:00:00,3583,11583.4317,0.160484,Online,26641.8928
2019-10-22 19:00:00,3894,11583.5317,0.160485,Online,26642.1228
2019-10-22 20:00:00,1705,11583.6317,0.160487,Online,26642.3528
2019-10-22 21:00:00,2103,11583.7317,0.160488,Retail,28959.3292
2019-10-22 22:00:00,1162,11583.8317,0.16049,Online,26642.8129
2019-10-22 23:00:00,3228,11583.9317,0.160492,Wholesale,25484.6497
2019-10-23 00:00:00,4957,11584.0317,0.160493,Retail,28960.0792
2019-10-23 01:00:00,3055,11584.1317,0.160495,Wholesale,25485.0897
2019-10-23 02:00:00,4130,11584.2317,0.160496,Retail,28960.5792
2019-10-23 03:00:00,4898,11584.3317,0.160498,Wholesale,25485.5297
2019-10-23 04:00:00,3592,11584.4317,0.160499,Retail,28961.0792
2019-10-23 05:00:00,3565,11584.5317,0.160501,Wholesale,25485.9697
2019-10-23 06:00:00,3362,11584.6317,0.160502,Retail,28961.5792
2019-10-23 07:00:00,3163,11584.7317,0.160504,Online,26644.8829
2019-10-23 08:00:00,2220,11584.8317,0.160505,Retail,28962.0792
2019-10-23 09:00:00,4742,11584.9317,0.160507,Online,26645.3429
2019-10-23 10:00:00,2679,11585.0317,0.160508,Wholesale,25487.0697
2019-10-23 11:00:00,4359,11585.1317,0.16051,Online,26645.8029
2019-10-23 12:00:00,3366,11585.2317,0.160511,Retail,28963.0793
2019-10-23 13:00:00,1021,11585.3317,0.160513,Retail,28963.3293
2019-10-23 14:00:00,1891,11585.4317,0.160515,Wholesale,25487.9498
2019-10-23 15:00:00,4754,11585.5317,0.160516,Retail,28963.8293
2019-10-23 16:00:00,4073,11585.6317,0.160518,Retail,28964.0793
2019-10-23 17:00:00,2961,11585.7317,0.160519,Retail,28964.3293
2019-10-23 18:00:00,2830,11585.8317,0.160521,Retail,28964.5793
2019-10-23 19:00:00,4131,11585.9317,0.160522,Online,26647.643
2019-10-23 20:00:00,3592,11586.0317,0.160524,Retail,28965.0793
2019-10-23 21:00:00,4965,11586.1317,0.160525,Retail,28965.3293
2019-10-23 22:00:00,3131,11586.2317,0.160527,Retail,28965.5793
2019-10-23 23:00:00,3022,11586.3317,0.160528,Online,26648.563
2019-10-24 00:00:00,3006,11586.4317,0.16053,Wholesale,25490.1498
2019-10-24 01:00:00,4332,11586.5317,0.160531,Online,26649.023
2019-10-24 02:00:00,1661,11586.6317,0.160533,Wholesale,25490.5898
2019-10-24 03:00:00,3037,11586.7317,0.160534,Online,26649.483
2019-10-24 04:00:00,3670,11586.8317,0.160536,Retail,28967.0793
2019-10-24 05:00:00,1495,11586.9317,0.160537,Online,26649.943
2019-10-24 06:00:00,2634,11587.0317,0.160539,Wholesale,25491.4698
2019-10-24 07:00:00,4165,11587.1317,0.160541,Retail,28967.8294
2019-10-24 08:00:00,3581,11587.2317,0.160542,Online,26650.633
2019-10-24 09:00:00,1774,11587.3317,0.160544,Retail,28968.3294
2019-10-24 10:00:00,1259,11587.4317,0.160545,Online,26651.093
2019-10-24 11:00:00,3721,11587.5318,0.160547,Online,26651.323
2019-10-24 12:00:00,2262,11587.6318,0.160548,Retail,28969.0794
2019-10-24 13:00:00,2730,11587.7318,0.16055,Retail,28969.3294
2019-10-24 14:00:00,2967,11587.8318,0.160551,Retail,28969.5794
2019-10-24 15:00:00,3067,11587.9318,0.160553,Online,26652.243
2019-10-24 16:00:00,1079,11588.0318,0.160554,Wholesale,25493.6699
2019-10-24 17:00:00,4663,11588.1318,0.160556,Retail,28970.3294
2019-10-24 18:00:00,2036,11588.2318,0.160557,Online,26652.9331
2019-10-24 19:00:00,4763,11588.3318,0.160559,Retail,28970.8294
2019-10-24 20:00:00,2838,11588.4318,0.16056,Online,26653.3931
2019-10-24 21:00:00,2290,11588.5318,0.160562,Retail,28971.3294
2019-10-24 22:00:00,4155,11588.6318,0.160564,Wholesale,25494.9899
2019-10-24 23:00:00,2067,11588.7318,0.160565,Online,26654.0831
2019-10-25 00:00:00,4987,11588.8318,0.160567,Wholesale,25495.4299
2019-10-25 01:00:00,2271,11588.9318,0.160568,Wholesale,25495.6499
2019-10-25 02:00:00,4310,11589.0318,0.16057,Retail,28972.5795
2019-10-25 03:00:00,1369,11589.1318,0.160571,Online,26655.0031
2019-10-25 04:00:00,3052,11589.2318,0.160573,Wholesale,25496.3099
2019-10-25 05:00:00,2912,11589.3318,0.160574,Retail,28973.3295
2019-10-25 06:00:00,1684,11589.4318,0.160576,Online,26655.6931
2019-10-25 07:00:00,3682,11589.5318,0.160577,Wholesale,25496.9699
2019-10-25 08:00:00,1515,11589.6318,0.160579,Retail,28974.0795
2019-10-25 09:00:00,3765,11589.7318,0.16058,Online,26656.3831
2019-10-25 10:00:00,3150,11589.8318,0.160582,Wholesale,25497.63
2019-10-25 11:00:00,2944,11589.9318,0.160583,Online,26656.8431
2019-10-25 12:00:00,3190,11590.0318,0.160585,Retail,28975.0795
2019-10-25 13:00:00,4563,11590.1318,0.160586,Retail,28975.3295
